Date,Time,Label,Temperature_F,PIR_1,PIR_2,PIR_3,PIR_4,PIR_5,PIR_6,PIR_7,PIR_8,PIR_9,PIR_10,PIR_11,PIR_12,PIR_13,PIR_14,PIR_15,PIR_16,PIR_17,PIR_18,PIR_19,PIR_20,PIR_21,PIR_22,PIR_23,PIR_24,PIR_25,PIR_26,PIR_27,PIR_28,PIR_29,PIR_30,PIR_31,PIR_32,PIR_33,PIR_34,PIR_35,PIR_36,PIR_37,PIR_38,PIR_39,PIR_40,PIR_41,PIR_42,PIR_43,PIR_44,PIR_45,PIR_46,PIR_47,PIR_48,PIR_49,PIR_50,PIR_51,PIR_52,PIR_53,PIR_54,PIR_55
2024-09-08,02:02:29,0,88,11017,11826,12104,11740,11159,10530,9933,9469,9256,9009,9039,9109,9084,9284,9509,9583,9678,9805,9921,10047,10247,10330,10338,10428,10522,10507,10502,10516,10537,10496,10547,10662,10580,10466,10399,10364,9833,8816,8132,8277,8968,9908,10818,11465,11923,12103,12061,11986,11727,11405,11121,10856,10659,10585,10516
2024-09-08,02:02:45,0,88,10712,11623,12166,12038,11605,10905,10155,9608,9230,9009,8962,9007,8980,9083,9278,9508,9700,9943,10140,10065,10075,10239,10351,10479,10504,10523,10488,10533,10547,10518,10595,10615,10536,10393,10369,10398,10183,9272,8418,8163,8620,9420,10361,11046,11627,11936,11992,11928,11813,11615,11398,11169,10897,10676,10445
2024-09-08,02:03:01,0,88,10263,10950,11873,12164,11748,11185,10564,9940,9441,9119,8997,8886,8949,9141,9255,9386,9570,9750,9904,10083,10221,10292,10386,10459,10463,10436,10448,10447,10431,10477,10421,10472,10487,10500,10520,10413,10364,9723,8730,8235,8433,9128,9939,10777,11479,11872,12036,12004,11941,11798,11529,11215,10925,10686,10430
2024-09-08,02:03:17,0,88,10720,11614,12044,11900,11383,10706,10020,9637,9328,9116,9046,9097,9188,9260,9334,9489,9601,9831,10037,10217,10271,10414,10398,10363,10333,10299,10366,10419,10474,10459,10510,10603,10663,10635,10497,10416,10002,9068,8305,8215,8815,9651,10557,11278,11764,11980,12062,11908,11700,11472,11218,10906,10632,10452,10396
2024-09-08,02:03:33,0,88,10472,11323,11985,12116,11640,10936,10245,9683,9330,9114,9029,8921,8978,9194,9310,9443,9603,9782,9863,10020,10199,10247,10297,10443,10487,10514,10601,10613,10536,10583,10611,10567,10526,10574,10542,10589,10329,9474,8522,8093,8363,9147,10138,10948,11495,11839,12106,12118,11875,11573,11258,11031,10892,10646,10490
2024-09-08,02:03:49,0,89,10432,10986,11800,12152,11824,11147,10448,9885,9462,9074,8917,8895,8916,9064,9197,9341,9626,9821,9883,9939,10285,10424,10458,10519,10579,10600,10593,10582,10541,10509,10487,10490,10472,10377,10401,10435,10372,9844,8806,8093,8202,8918,9845,10709,11380,11871,12110,12065,11932,11679,11423,11249,11047,10789,10629
2024-09-08,02:04:05,0,88,10605,11444,12098,12007,11457,10802,10192,9674,9280,9068,8967,8906,8977,9263,9476,9597,9825,9935,9986,10009,10198,10278,10373,10434,10424,10397,10503,10578,10510,10485,10508,10460,10392,10469,10498,10492,10302,9347,8381,8178,8592,9412,10415,11192,11717,12003,12067,11971,11748,11552,11303,11144,10932,10689,10421
2024-09-08,02:04:21,0,88,10581,11238,11944,12109,11756,11087,10398,9802,9452,9187,9007,8938,8966,9042,9161,9362,9685,9820,9924,10039,10229,10333,10406,10463,10449,10415,10447,10600,10631,10509,10512,10526,10496,10468,10384,10404,10392,9760,8745,8167,8408,9111,10138,10929,11484,11807,11962,11988,11778,11600,11456,11259,11079,10855,10575
2024-09-08,02:04:37,0,88,10762,11669,12089,11855,11344,10634,9993,9567,9207,8994,8939,9031,9056,9150,9311,9538,9695,9901,10014,10113,10357,10483,10467,10405,10530,10640,10584,10489,10478,10451,10497,10537,10583,10472,10379,10438,10036,8995,8179,8199,8819,9715,10502,11156,11658,11978,11973,11906,11733,11523,11425,11190,10869,10596,10432
2024-09-08,02:04:53,0,88,10511,11438,12071,12041,11623,10875,10091,9563,9206,8965,8896,8955,9147,9279,9487,9647,9680,9850,10067,10188,10190,10305,10450,10478,10481,10509,10501,10427,10499,10574,10504,10487,10555,10496,10372,10441,10295,9451,8520,8155,8530,9337,10244,11008,11626,11975,12069,11964,11803,11654,11397,11105,10871,10624,10356
2024-09-08,02:05:09,0,88,10236,10861,11764,12201,11879,11269,10524,9829,9397,9140,9016,9071,9216,9161,9169,9371,9572,9741,9955,10152,10280,10370,10463,10456,10397,10470,10541,10478,10414,10485,10477,10419,10519,10589,10479,10430,10383,9713,8702,8134,8261,8973,9867,10794,11478,11839,12029,12115,12015,11817,11535,11254,11009,10682,10429
2024-09-08,02:05:25,0,88,10721,11657,12038,11816,11357,10723,10075,9639,9367,9119,8906,8880,8943,9050,9265,9551,9742,9921,10067,10128,10123,10250,10405,10435,10488,10566,10483,10462,10558,10625,10652,10522,10400,10321,10326,10396,10072,9169,8415,8265,8675,9529,10427,11171,11709,11930,11996,11934,11744,11571,11330,11072,10825,10713,10605
2024-09-08,02:05:41,0,88,10418,11304,12128,12169,11556,10971,10345,9769,9349,9093,8917,8926,9043,9241,9340,9485,9716,9875,9976,10206,10163,10174,10201,10336,10394,10352,10470,10524,10469,10573,10639,10534,10442,10421,10432,10416,10319,9574,8486,8145,8512,9330,10420,11140,11615,11869,12019,12011,11893,11588,11252,10951,10786,10671,10543
2024-09-08,02:05:57,0,88,10882,11825,12223,11972,11238,10592,10040,9533,9224,9062,8993,8972,9006,9226,9407,9621,9781,9949,10108,10211,10176,10199,10312,10334,10243,10312,10441,10448,10474,10540,10660,10631,10621,10545,10454,10499,10101,8948,8113,8185,8833,9637,10520,11246,11781,11977,12072,11971,11705,11539,11353,11079,10804,10583,10460
2024-09-08,02:06:13,0,88,10726,11578,12140,12058,11545,10867,10230,9709,9264,8993,8848,8786,8872,9026,9168,9309,9698,9955,10091,10225,10299,10381,10476,10528,10528,10405,10467,10498,10541,10487,10527,10568,10526,10505,10457,10414,10166,9267,8360,8102,8592,9444,10388,11072,11628,11891,12044,12050,11891,11592,11334,11124,10940,10722,10579
2024-09-08,02:06:29,0,88,10448,11093,11856,12059,11746,11194,10567,9877,9400,9149,8949,8858,8877,8973,9075,9307,9618,9731,9914,10163,10212,10229,10444,10652,10633,10499,10535,10631,10573,10536,10535,10565,10541,10588,10561,10413,10391,9592,8476,8011,8314,9051,9930,10842,11528,11896,11971,11964,11854,11652,11467,11252,10897,10633,10462
2024-09-08,02:06:45,0,88,10615,11566,12156,12087,11422,10555,9941,9516,9134,8954,8946,8975,9045,9266,9488,9670,9841,9982,10054,10196,10289,10343,10353,10483,10510,10446,10464,10524,10486,10461,10473,10479,10337,10313,10439,10504,10113,9040,8219,8254,8830,9708,10608,11324,11748,11980,11947,11855,11708,11522,11333,11152,10856,10556,10388
2024-09-08,02:07:01,0,88,10468,11259,12074,12138,11549,10892,10257,9774,9459,9283,9244,9087,9086,9169,9321,9460,9607,9869,9947,10034,10224,10334,10282,10341,10454,10504,10569,10581,10523,10597,10557,10433,10401,10569,10590,10503,10343,9546,8558,8189,8504,9213,9994,10793,11441,11810,11984,11990,11874,11616,11335,11099,10841,10697,10508
2024-09-08,02:07:17,0,88,10247,10783,11648,12065,11785,11206,10581,9932,9380,9102,9010,8938,8999,9213,9310,9376,9617,9826,9975,10076,10286,10410,10420,10454,10412,10385,10461,10537,10601,10595,10515,10446,10363,10395,10470,10488,10444,9857,8767,8062,8201,8955,9832,10679,11402,11880,12136,12114,12019,11777,11456,11223,10954,10761,10585
2024-09-08,02:07:33,0,88,10605,11463,12172,12199,11609,10883,10216,9665,9284,9021,9003,8986,9009,9091,9260,9480,9809,9974,9977,9990,10109,10186,10263,10408,10522,10633,10695,10624,10477,10444,10443,10511,10557,10590,10558,10461,10195,9191,8276,8127,8608,9510,10474,11184,11633,11919,12024,11942,11753,11546,11292,11016,10707,10570,10528
2024-09-08,02:07:49,0,88,10488,11163,11902,12127,11744,11055,10410,9829,9364,8979,8843,8870,8924,9044,9312,9556,9658,9798,9914,9946,10055,10246,10446,10526,10515,10554,10630,10583,10535,10516,10446,10473,10527,10491,10462,10493,10391,9599,8576,8154,8466,9155,10011,10878,11510,11865,11949,11807,11722,11646,11474,11309,11055,10812,10654
2024-09-08,02:08:05,0,88,10920,11802,12142,12004,11400,10679,10015,9550,9184,9092,9101,9030,8963,9145,9284,9466,9753,9924,9967,10007,10219,10340,10482,10574,10494,10454,10339,10353,10476,10430,10495,10500,10347,10337,10436,10507,10093,9046,8349,8388,8910,9740,10605,11259,11781,12039,12089,11873,11737,11586,11249,10894,10614,10505,10385
2024-09-08,02:08:21,0,88,10456,11226,11858,11884,11475,10845,10256,9785,9342,8999,8938,8892,8948,9210,9419,9529,9736,9954,10073,10107,10236,10346,10387,10486,10577,10595,10633,10554,10455,10351,10359,10430,10388,10432,10437,10448,10304,9448,8442,8105,8493,9309,10223,11037,11605,12012,12045,12005,11907,11647,11350,11084,10850,10650,10440
2024-09-08,02:08:37,0,88,10326,11051,11954,12231,11844,11214,10551,9812,9335,9068,8996,8953,8955,9075,9185,9401,9667,9940,10004,10059,10220,10313,10425,10459,10423,10453,10507,10510,10450,10462,10500,10507,10379,10433,10405,10392,10266,9742,8684,8188,8395,9057,9954,10805,11556,11995,12034,12000,11859,11694,11506,11329,10934,10641,10464
2024-09-08,02:08:53,0,88,10857,11692,12126,11926,11388,10753,10135,9604,9270,8986,8851,8890,9081,9239,9317,9515,9687,9818,9918,10076,10182,10179,10345,10474,10495,10594,10601,10539,10578,10614,10524,10509,10475,10401,10382,10329,9989,9059,8213,8132,8733,9676,10586,11304,11789,12032,12062,11925,11810,11672,11305,11015,10842,10673,10456
2024-09-08,02:09:09,0,88,10449,11318,12069,12099,11647,10973,10280,9813,9408,9091,8872,8904,8969,9076,9333,9497,9536,9718,9903,10092,10233,10387,10457,10397,10331,10416,10506,10508,10580,10559,10551,10596,10593,10505,10464,10403,10230,9430,8394,8025,8460,9313,10301,11067,11676,12047,12100,12032,11810,11646,11334,11134,10876,10702,10515
2024-09-08,02:09:25,0,88,10394,10932,11868,12244,11971,11399,10641,9950,9423,9046,8868,8951,9015,9065,9227,9406,9536,9697,9921,10141,10211,10316,10483,10505,10505,10544,10517,10460,10417,10401,10329,10296,10337,10389,10489,10592,10551,9964,8783,8099,8289,9050,9961,10786,11344,11747,12012,12046,11995,11730,11460,11235,11045,10732,10485
2024-09-08,02:09:41,0,88,10659,11470,11964,11937,11454,10795,10214,9610,9210,9031,8966,8948,8934,9125,9278,9477,9745,9975,10096,10114,10159,10266,10433,10479,10542,10505,10478,10499,10488,10434,10526,10534,10452,10536,10639,10666,10333,9360,8444,8194,8660,9420,10259,10988,11582,11965,12045,11929,11667,11433,11213,11047,10898,10702,10518
2024-09-08,02:09:57,0,88,10353,11178,12001,12138,11694,11039,10324,9791,9481,9277,9147,9079,9145,9144,9235,9375,9522,9666,9937,10207,10245,10274,10424,10497,10422,10539,10621,10498,10474,10470,10394,10408,10519,10521,10482,10514,10506,9711,8607,8076,8320,9086,10018,10876,11484,11801,11915,11893,11861,11777,11533,11174,10950,10742,10581
2024-09-08,02:10:13,0,88,10890,11788,12193,12044,11431,10653,10055,9543,9254,8978,8856,8910,9006,9184,9419,9555,9641,9820,10005,10151,10222,10395,10477,10488,10511,10495,10510,10566,10631,10586,10537,10499,10421,10284,10275,10451,10065,9035,8171,8014,8620,9640,10593,11308,11807,12106,12140,12017,11880,11671,11380,11054,10732,10531,10381
2024-09-08,02:10:29,0,88,10517,11373,12053,12023,11494,10873,10326,9799,9342,9143,8962,8874,8985,9203,9296,9358,9556,9772,9928,10095,10309,10269,10359,10517,10547,10505,10550,10601,10616,10616,10521,10474,10504,10527,10537,10429,10225,9316,8329,8039,8468,9292,10225,11053,11625,11962,12015,11985,11811,11613,11397,11179,10962,10678,10540
2024-09-08,02:10:45,0,88,10370,11003,11769,12083,11867,11276,10566,9842,9385,9091,8983,8958,9004,9080,9266,9492,9672,9822,10027,10129,10059,10161,10373,10365,10368,10469,10539,10563,10604,10558,10554,10511,10548,10540,10441,10387,10320,9709,8713,8177,8393,9022,9944,10800,11423,11803,11968,11946,11827,11659,11439,11163,10980,10706,10469
2024-09-08,02:11:01,0,88,10698,11534,12123,12016,11408,10782,10209,9659,9194,8998,8932,8925,9024,9235,9344,9458,9648,9818,9965,10211,10438,10537,10590,10602,10489,10342,10381,10519,10489,10413,10398,10412,10481,10555,10579,10486,10128,9087,8151,8085,8744,9596,10454,11163,11617,11827,11918,11915,11830,11669,11402,11109,10866,10554,10428
2024-09-08,02:11:17,0,88,10543,11272,11979,12136,11729,10989,10322,9750,9251,8981,8870,8872,8960,9171,9321,9431,9661,9898,10061,10166,10190,10189,10284,10474,10542,10550,10612,10587,10548,10543,10550,10470,10322,10381,10427,10413,10260,9427,8495,8111,8426,9252,10244,11044,11647,11936,11975,11959,11797,11627,11334,11048,10846,10656,10463
2024-09-08,02:11:33,0,88,11001,11953,12280,11903,11306,10588,9932,9434,9125,9024,8906,8978,9075,9099,9382,9626,9724,9937,10163,10249,10207,10278,10402,10415,10486,10630,10641,10520,10571,10659,10554,10362,10455,10499,10505,10436,9917,8889,8145,8190,8805,9692,10601,11333,11857,12047,12014,11850,11725,11574,11355,11054,10762,10552,10383
2024-09-08,02:11:49,0,88,10631,11506,12115,12030,11486,10813,10203,9637,9236,9029,9038,9027,8955,9114,9301,9435,9587,9825,10017,10074,10244,10330,10376,10435,10582,10682,10670,10622,10596,10490,10443,10470,10424,10407,10432,10376,10179,9323,8346,8056,8508,9470,10424,11209,11766,12065,12232,12092,11788,11496,11300,11045,10720,10527,10476
2024-09-08,02:12:05,0,88,10310,11008,11903,12122,11587,10893,10361,9901,9468,9283,9104,8976,9022,9131,9183,9338,9641,9904,9979,9977,10195,10337,10343,10388,10525,10549,10573,10523,10485,10504,10561,10493,10441,10483,10449,10309,10263,9611,8636,8247,8450,9208,10222,11031,11624,11977,12057,12022,11910,11721,11428,11061,10778,10612,10413
2024-09-08,02:12:21,0,88,10737,11698,12145,11830,11297,10664,10074,9540,9241,9015,8908,8975,9161,9359,9454,9581,9789,9881,9908,9976,10171,10389,10553,10539,10482,10513,10550,10577,10504,10512,10486,10424,10487,10562,10478,10357,9917,8912,8177,8202,8798,9715,10645,11320,11784,12113,12201,12032,11787,11466,11198,10886,10604,10509,10380
2024-09-08,02:12:37,0,88,10415,11178,11919,12074,11573,10968,10320,9879,9441,9133,8998,8940,8896,9012,9226,9411,9592,9865,10075,10105,10249,10427,10498,10515,10535,10482,10432,10485,10539,10586,10622,10625,10498,10392,10397,10371,10207,9360,8416,8074,8466,9352,10302,11058,11611,11903,12009,11946,11823,11748,11488,11143,10812,10592,10497
2024-09-08,02:12:53,0,88,10985,11839,12185,11923,11216,10519,9911,9419,9176,9006,8854,8936,9105,9327,9527,9699,9809,9901,10010,10136,10186,10246,10394,10479,10554,10584,10590,10613,10504,10499,10584,10651,10628,10599,10517,10380,9759,8656,8035,8181,8905,9761,10675,11384,11777,11896,11964,11905,11725,11561,11328,10975,10737,10521,10343
2024-09-08,02:13:09,0,88,10570,11501,12033,11963,11393,10771,10195,9756,9400,9236,9185,9042,9031,9120,9298,9441,9704,9909,9889,9995,10212,10314,10477,10645,10676,10558,10465,10451,10491,10494,10556,10610,10491,10383,10360,10322,10028,9061,8207,8166,8712,9585,10499,11264,11706,11952,11958,11970,11848,11623,11372,11130,10909,10642,10390
2024-09-08,02:13:25,0,88,10326,11126,11888,12043,11655,11038,10457,9931,9495,9223,9015,8933,8960,9075,9235,9422,9701,9845,9961,10073,10231,10292,10380,10442,10434,10423,10541,10561,10462,10424,10537,10591,10582,10614,10534,10411,10213,9455,8549,8174,8415,9183,10072,10875,11436,11812,12095,12136,11918,11627,11363,11181,10973,10746,10544
2024-09-08,02:13:41,0,88,10199,10748,11678,12070,11840,11260,10553,9924,9434,9213,9060,8972,9054,9128,9219,9421,9630,9738,9799,9984,10173,10249,10347,10480,10513,10509,10543,10541,10442,10473,10459,10454,10406,10501,10574,10522,10515,9974,8868,8197,8177,8786,9720,10619,11253,11763,12007,12092,11989,11730,11428,11157,10998,10860,10560
2024-09-08,02:13:57,0,88,10622,11511,12111,11979,11431,10844,10232,9575,9251,9076,9003,9044,9084,9180,9286,9497,9670,9840,10015,10250,10376,10464,10504,10508,10408,10361,10342,10385,10385,10442,10437,10472,10468,10487,10491,10484,10200,9276,8367,8108,8563,9400,10376,11189,11661,11965,12128,12130,11942,11635,11341,11121,10923,10608,10349
2024-09-08,02:14:13,0,88,10381,11114,11822,11933,11652,11190,10474,9864,9569,9303,9080,8998,8953,9026,9269,9547,9727,9917,10051,10081,10062,10210,10383,10400,10498,10504,10536,10540,10536,10460,10295,10344,10459,10464,10475,10523,10466,9734,8627,8160,8472,9227,10031,10762,11327,11780,12057,12049,11928,11744,11495,11220,10998,10773,10588
2024-09-08,02:14:29,0,88,10735,11608,12141,12072,11424,10654,10069,9730,9303,9036,8962,8854,8902,9159,9463,9559,9707,9855,10016,10142,10268,10388,10391,10408,10550,10539,10496,10523,10553,10456,10442,10507,10547,10565,10577,10360,9778,8810,8254,8311,8797,9743,10617,11270,11727,11944,11992,11993,11789,11485,11146,10956,10812,10711,10523
2024-09-08,02:14:45,0,88,10558,11421,12138,12079,11643,10940,10180,9605,9280,9071,8912,8930,8950,9004,9258,9533,9679,9850,10056,10218,10252,10259,10392,10456,10526,10693,10714,10559,10511,10557,10533,10419,10447,10448,10454,10517,10179,9193,8277,8025,8514,9352,10279,11054,11700,12064,12243,12074,11891,11619,11321,11063,10859,10690,10516
2024-09-08,02:15:01,0,88,10331,10960,11737,12120,11928,11272,10540,9964,9480,9087,8940,9016,9030,9038,9187,9352,9543,9594,9808,10063,10244,10446,10573,10541,10511,10537,10550,10463,10478,10423,10459,10513,10531,10475,10538,10495,10373,9701,8639,8075,8283,9033,9968,10841,11462,11874,12030,12132,12028,11729,11466,11254,10998,10700,10473
2024-09-08,02:15:17,0,88,10807,11712,12147,12030,11493,10746,10118,9564,9153,8908,8880,8909,9005,9234,9450,9540,9774,9946,10029,10176,10196,10214,10204,10381,10486,10409,10446,10621,10648,10642,10707,10627,10504,10576,10553,10369,10029,9036,8240,8198,8735,9575,10498,11251,11744,11887,11893,11867,11721,11469,11213,10941,10789,10656,10494
2024-09-08,02:15:33,0,89,10264,11111,11878,12069,11726,10998,10255,9747,9353,9033,8877,8935,9039,9112,9308,9553,9628,9859,10057,10103,10211,10445,10497,10512,10572,10485,10461,10499,10613,10627,10517,10482,10449,10408,10417,10519,10428,9642,8544,8035,8313,9086,10004,10845,11474,11834,12018,12013,11922,11763,11483,11201,10841,10550,10389
2024-09-08,02:15:49,0,88,10930,11840,12188,11905,11307,10530,9851,9379,9144,9050,9068,9126,9196,9240,9431,9597,9686,9879,10035,10078,10169,10363,10511,10545,10481,10512,10512,10478,10498,10518,10464,10493,10538,10499,10517,10447,9874,8840,8174,8228,8859,9767,10601,11373,11847,12103,12093,11994,11795,11490,11261,10906,10654,10507,10423
2024-09-08,02:16:05,0,88,10571,11446,12051,12057,11614,10872,10199,9618,9108,8932,8920,8861,8969,9211,9302,9441,9686,9844,9941,10120,10314,10386,10515,10645,10679,10610,10587,10637,10507,10457,10558,10618,10525,10488,10472,10449,10126,9137,8275,8091,8562,9450,10363,11054,11538,11887,12082,11998,11800,11608,11312,11054,10869,10649,10480
2024-09-08,02:16:21,0,88,10262,11094,11969,12161,11808,11219,10562,9909,9375,9032,8835,8840,8959,9115,9248,9428,9638,9824,10044,10104,10066,10120,10386,10455,10581,10639,10612,10487,10460,10506,10476,10432,10472,10568,10525,10475,10400,9649,8608,8122,8406,9081,9951,10850,11552,11963,12123,12062,11933,11660,11349,11051,10823,10726,10641
2024-09-08,02:16:37,0,88,10673,11651,12101,11844,11386,10828,10160,9578,9193,8910,8819,8897,9077,9253,9442,9662,9877,10085,10156,10166,10191,10239,10344,10386,10376,10568,10662,10671,10636,10608,10442,10315,10341,10400,10475,10390,9980,8975,8175,8203,8854,9703,10544,11208,11725,11953,12093,12068,11837,11581,11248,11089,10913,10676,10426
2024-09-08,02:16:53,0,88,10550,11437,12017,12150,11772,11027,10339,9785,9345,9024,8968,8967,8927,9019,9170,9358,9620,9845,10073,10249,10327,10294,10298,10452,10533,10527,10520,10602,10600,10466,10436,10518,10505,10405,10415,10469,10255,9334,8326,8102,8465,9241,10202,11021,11671,11976,12032,12043,11975,11701,11483,11237,10942,10674,10383
2024-09-08,02:17:09,0,88,11008,11860,12283,11982,11204,10399,9811,9338,9043,8937,8867,8873,9039,9208,9347,9569,9770,9910,10052,10289,10452,10489,10488,10563,10554,10450,10487,10566,10570,10574,10445,10377,10328,10371,10410,10402,9804,8689,8114,8305,9043,9953,10818,11494,11894,12107,12069,11922,11728,11482,11253,10922,10666,10461,10387
2024-09-08,02:17:25,0,88,10692,11582,12094,11979,11484,10757,10099,9642,9288,9018,8782,8736,8890,9121,9393,9656,9724,9755,9992,10204,10275,10422,10576,10497,10502,10502,10458,10431,10617,10700,10649,10588,10569,10538,10384,10269,9933,8990,8189,8074,8638,9584,10508,11298,11790,11971,12132,12106,11900,11580,11331,11069,10743,10490,10317
2024-09-08,02:17:41,0,88,10406,11121,11862,12104,11805,11134,10430,9866,9392,9111,9080,9023,9032,9123,9282,9427,9572,9817,9947,10140,10248,10265,10305,10374,10398,10403,10443,10527,10570,10544,10676,10623,10573,10488,10471,10382,10295,9562,8558,8109,8490,9269,10165,10929,11450,11843,12072,12032,11826,11546,11367,11202,10931,10643,10485
2024-09-08,02:17:57,0,88,10170,10783,11642,12011,11832,11311,10671,10127,9622,9155,8920,8846,8922,9059,9276,9442,9616,9847,10073,10112,10182,10355,10384,10317,10404,10439,10425,10429,10502,10589,10555,10490,10403,10399,10566,10602,10479,9917,8958,8296,8304,8919,9786,10648,11373,11733,11901,11952,11904,11710,11469,11252,11043,10832,10550
